practice,count_trial_sequence,datetime,correct,display_size,distractor,response_time,isRandom,PARTICIPANT,RT,BLOCK
no,277,12/1/17 15:07,1,9,absent,548.2609734,blocked,3098,548.2609734,3
no,278,12/1/17 15:07,1,9,absent,595.06081,blocked,3098,595.06081,3
no,279,12/1/17 15:07,1,9,absent,537.6723509,blocked,3098,537.6723509,3
no,280,12/1/17 15:07,1,9,absent,469.7534409,blocked,3098,469.7534409,3
no,281,12/1/17 15:07,1,9,absent,503.6483937,blocked,3098,503.6483937,3
no,282,12/1/17 15:07,1,9,absent,544.7429529,blocked,3098,544.7429529,3
no,283,12/1/17 15:07,1,9,absent,532.2473243,blocked,3098,532.2473243,3
no,284,12/1/17 15:07,1,9,absent,602.1991649,blocked,3098,602.1991649,3
no,285,12/1/17 15:07,1,9,absent,629.7403967,blocked,3098,629.7403967,3
no,286,12/1/17 15:07,1,9,absent,571.665169,blocked,3098,571.665169,3
no,287,12/1/17 15:07,1,9,absent,603.112461,blocked,3098,603.112461,3
no,288,12/1/17 15:07,1,9,absent,574.8605076,blocked,3098,574.8605076,3
no,289,12/1/17 15:07,1,9,absent,617.7087732,blocked,3098,617.7087732,3
no,290,12/1/17 15:07,1,9,absent,554.4620792,blocked,3098,554.4620792,3
no,291,12/1/17 15:07,1,9,absent,595.1131645,blocked,3098,595.1131645,3
no,292,12/1/17 15:07,1,9,absent,555.7976336,blocked,3098,555.7976336,3
no,293,12/1/17 15:07,1,9,absent,539.7778251,blocked,3098,539.7778251,3
no,294,12/1/17 15:07,1,9,absent,618.1731204,blocked,3098,618.1731204,3
no,295,12/1/17 15:07,1,9,absent,625.6420276,blocked,3098,625.6420276,3
no,296,12/1/17 15:07,1,9,absent,579.3020899,blocked,3098,579.3020899,3
no,297,12/1/17 15:07,0,9,absent,651.2338223,blocked,3098,651.2338223,3
no,298,12/1/17 15:07,1,9,absent,668.2196236,blocked,3098,668.2196236,3
no,299,12/1/17 15:07,1,9,absent,676.1077094,blocked,3098,676.1077094,3
no,300,12/1/17 15:07,1,9,absent,599.9462082,blocked,3098,599.9462082,3
no,301,12/1/17 15:07,1,9,absent,530.4457118,blocked,3098,530.4457118,3
no,302,12/1/17 15:07,1,9,absent,570.8798507,blocked,3098,570.8798507,3
no,303,12/1/17 15:07,1,9,absent,568.337062,blocked,3098,568.337062,3
no,304,12/1/17 15:07,1,9,absent,571.4259806,blocked,3098,571.4259806,3
no,305,12/1/17 15:07,1,9,absent,536.2125828,blocked,3098,536.2125828,3
no,306,12/1/17 15:07,1,9,absent,552.1786679,blocked,3098,552.1786679,3
no,307,12/1/17 15:07,1,9,absent,586.9133467,blocked,3098,586.9133467,3
no,308,12/1/17 15:07,1,9,absent,534.0010307,blocked,3098,534.0010307,3
no,309,12/1/17 15:07,1,9,absent,547.8780666,blocked,3098,547.8780666,3
no,310,12/1/17 15:07,1,9,absent,621.4899353,blocked,3098,621.4899353,3
no,311,12/1/17 15:07,1,9,absent,539.3754136,blocked,3098,539.3754136,3
no,312,12/1/17 15:07,1,9,absent,611.1538464,blocked,3098,611.1538464,3
no,313,12/1/17 15:07,1,9,absent,545.6706207,blocked,3098,545.6706207,3
no,314,12/1/17 15:07,1,9,absent,626.0485453,blocked,3098,626.0485453,3
no,315,12/1/17 15:07,1,9,absent,564.1432229,blocked,3098,564.1432229,3
no,316,12/1/17 15:07,1,9,absent,590.7468633,blocked,3098,590.7468633,3
no,317,12/1/17 15:07,1,9,absent,523.507536,blocked,3098,523.507536,3
no,318,12/1/17 15:07,1,9,absent,506.0775765,blocked,3098,506.0775765,3
no,319,12/1/17 15:07,1,9,absent,619.0398791,blocked,3098,619.0398791,3
no,320,12/1/17 15:07,1,9,absent,609.9093137,blocked,3098,609.9093137,3
no,321,12/1/17 15:07,1,9,absent,523.8011321,blocked,3098,523.8011321,3
no,322,12/1/17 15:07,1,9,absent,483.885748,blocked,3098,483.885748,3
no,323,12/1/17 15:07,1,9,absent,532.4878815,blocked,3098,532.4878815,3
no,324,12/1/17 15:07,1,9,absent,527.5840051,blocked,3098,527.5840051,3
no,325,12/1/17 15:07,0,9,absent,439.8743901,blocked,3098,439.8743901,3
no,326,12/1/17 15:07,1,9,absent,687.3991833,blocked,3098,687.3991833,3
no,327,12/1/17 15:07,1,9,absent,702.0830952,blocked,3098,702.0830952,3
no,328,12/1/17 15:07,1,9,absent,698.7724398,blocked,3098,698.7724398,3
no,329,12/1/17 15:07,1,9,absent,795.7474416,blocked,3098,795.7474416,3
no,330,12/1/17 15:07,1,9,absent,579.0560577,blocked,3098,579.0560577,3
no,331,12/1/17 15:07,1,9,absent,695.6616212,blocked,3098,695.6616212,3
no,332,12/1/17 15:07,1,9,absent,542.2429374,blocked,3098,542.2429374,3
no,333,12/1/17 15:07,1,9,absent,629.1467029,blocked,3098,629.1467029,3
no,334,12/1/17 15:07,1,9,absent,610.9964406,blocked,3098,610.9964406,3
no,335,12/1/17 15:07,1,9,absent,730.6300135,blocked,3098,730.6300135,3
yes,336,12/1/17 15:07,1,5,absent,807.8916445,blocked,3098,807.8916445,4p
yes,337,12/1/17 15:07,1,5,absent,536.5496365,blocked,3098,536.5496365,4p
yes,338,12/1/17 15:07,1,5,absent,588.6561032,blocked,3098,588.6561032,4p
yes,339,12/1/17 15:07,1,5,absent,690.1093013,blocked,3098,690.1093013,4p
yes,340,12/1/17 15:07,1,5,absent,633.5359306,blocked,3098,633.5359306,4p
yes,341,12/1/17 15:07,1,5,absent,629.2644151,blocked,3098,629.2644151,4p
yes,342,12/1/17 15:07,1,5,absent,575.0001197,blocked,3098,575.0001197,4p
yes,343,12/1/17 15:07,1,5,absent,509.6862765,blocked,3098,509.6862765,4p
yes,344,12/1/17 15:07,1,5,absent,496.4946403,blocked,3098,496.4946403,4p
yes,345,12/1/17 15:07,1,5,absent,636.5225354,blocked,3098,636.5225354,4p
yes,346,12/1/17 15:07,1,5,absent,718.3123219,blocked,3098,718.3123219,4p
yes,347,12/1/17 15:07,1,5,absent,567.2530148,blocked,3098,567.2530148,4p
no,348,12/1/17 15:07,1,5,absent,1003.63847,blocked,3098,1003.63847,4
no,349,12/1/17 15:07,1,5,absent,557.5540774,blocked,3098,557.5540774,4
no,350,12/1/17 15:07,1,5,absent,530.5021726,blocked,3098,530.5021726,4
no,351,12/1/17 15:07,1,5,absent,576.1279669,blocked,3098,576.1279669,4
no,352,12/1/17 15:07,1,5,absent,593.2294272,blocked,3098,593.2294272,4
no,353,12/1/17 15:07,1,5,absent,553.0710906,blocked,3098,553.0710906,4
no,354,12/1/17 15:07,1,5,absent,609.6441191,blocked,3098,609.6441191,4
no,355,12/1/17 15:07,1,5,absent,565.1068204,blocked,3098,565.1068204,4
no,356,12/1/17 15:07,1,5,absent,565.6621893,blocked,3098,565.6621893,4
no,357,12/1/17 15:07,1,5,absent,623.4315021,blocked,3098,623.4315021,4
no,358,12/1/17 15:07,1,5,absent,673.4153851,blocked,3098,673.4153851,4
no,359,12/1/17 15:07,1,5,absent,604.3053235,blocked,3098,604.3053235,4
no,360,12/1/17 15:07,1,5,absent,526.7049277,blocked,3098,526.7049277,4
no,361,12/1/17 15:07,1,5,absent,552.5232499,blocked,3098,552.5232499,4
no,362,12/1/17 15:07,1,5,absent,565.3395073,blocked,3098,565.3395073,4
no,363,12/1/17 15:07,1,5,absent,681.3992832,blocked,3098,681.3992832,4
no,364,12/1/17 15:07,1,5,absent,541.5510361,blocked,3098,541.5510361,4
no,365,12/1/17 15:07,1,5,absent,559.210945,blocked,3098,559.210945,4
no,366,12/1/17 15:07,1,5,absent,525.9695686,blocked,3098,525.9695686,4
no,367,12/1/17 15:07,1,5,absent,553.1446607,blocked,3098,553.1446607,4
no,368,12/1/17 15:07,1,5,absent,658.7242872,blocked,3098,658.7242872,4
no,369,12/1/17 15:07,1,5,absent,627.4193449,blocked,3098,627.4193449,4
no,370,12/1/17 15:07,1,5,absent,531.3258157,blocked,3098,531.3258157,4
no,371,12/1/17 15:07,1,5,absent,555.5249108,blocked,3098,555.5249108,4
no,372,12/1/17 15:07,1,5,absent,689.3445142,blocked,3098,689.3445142,4
no,373,12/1/17 15:07,1,5,absent,742.0025856,blocked,3098,742.0025856,4
no,374,12/1/17 15:07,1,5,absent,595.6637428,blocked,3098,595.6637428,4
no,375,12/1/17 15:07,1,5,absent,487.7500614,blocked,3098,487.7500614,4
no,376,12/1/17 15:07,1,5,absent,620.0147688,blocked,3098,620.0147688,4
no,377,12/1/17 15:07,1,5,absent,528.5133839,blocked,3098,528.5133839,4
no,378,12/1/17 15:07,1,5,absent,667.2262558,blocked,3098,667.2262558,4
no,379,12/1/17 15:07,1,5,absent,523.9527208,blocked,3098,523.9527208,4
no,380,12/1/17 15:07,1,5,absent,561.8930037,blocked,3098,561.8930037,4
no,381,12/1/17 15:07,1,5,absent,589.4602417,blocked,3098,589.4602417,4
no,382,12/1/17 15:07,1,5,absent,535.8755289,blocked,3098,535.8755289,4
no,383,12/1/17 15:07,1,5,absent,539.6926206,blocked,3098,539.6926206,4
no,384,12/1/17 15:07,1,5,absent,511.6127871,blocked,3098,511.6127871,4
no,385,12/1/17 15:07,1,5,absent,514.421797,blocked,3098,514.421797,4
no,386,12/1/17 15:07,1,5,absent,532.2538258,blocked,3098,532.2538258,4
no,387,12/1/17 15:07,1,5,absent,806.9082002,blocked,3098,806.9082002,4
no,388,12/1/17 15:07,1,5,absent,526.0044717,blocked,3098,526.0044717,4
no,389,12/1/17 15:07,1,5,absent,542.4992352,blocked,3098,542.4992352,4
no,390,12/1/17 15:07,1,5,absent,543.3858407,blocked,3098,543.3858407,4
no,391,12/1/17 15:07,1,5,absent,517.2160929,blocked,3098,517.2160929,4
no,392,12/1/17 15:07,1,5,absent,606.9052574,blocked,3098,606.9052574,4
no,393,12/1/17 15:07,1,5,absent,555.1560337,blocked,3098,555.1560337,4
no,394,12/1/17 15:07,1,5,absent,712.2114768,blocked,3098,712.2114768,4
no,395,12/1/17 15:07,1,5,absent,652.0909997,blocked,3098,652.0909997,4
no,396,12/1/17 15:07,1,5,absent,613.5443621,blocked,3098,613.5443621,4
no,397,12/1/17 15:07,1,5,absent,645.2055207,blocked,3098,645.2055207,4
no,398,12/1/17 15:07,1,5,absent,530.1613547,blocked,3098,530.1613547,4
no,399,12/1/17 15:07,1,5,absent,544.3295914,blocked,3098,544.3295914,4
no,400,12/1/17 15:07,1,5,absent,611.2075697,blocked,3098,611.2075697,4
no,401,12/1/17 15:07,1,5,absent,715.0365695,blocked,3098,715.0365695,4
no,402,12/1/17 15:07,1,5,absent,575.708446,blocked,3098,575.708446,4
no,403,12/1/17 15:07,1,5,absent,569.7906707,blocked,3098,569.7906707,4
no,404,12/1/17 15:07,1,5,absent,526.5317813,blocked,3098,526.5317813,4
no,405,12/1/17 15:07,1,5,absent,633.951003,blocked,3098,633.951003,4
no,406,12/1/17 15:07,1,5,absent,586.5314665,blocked,3098,586.5314665,4
no,407,12/1/17 15:07,1,5,absent,596.067523,blocked,3098,596.067523,4
no,408,12/1/17 15:07,1,5,absent,625.9917423,blocked,3098,625.9917423,4
no,409,12/1/17 15:07,1,5,absent,628.5653279,blocked,3098,628.5653279,4
no,410,12/1/17 15:07,1,5,absent,580.2892982,blocked,3098,580.2892982,4
no,411,12/1/17 15:07,1,5,absent,541.7173388,blocked,3098,541.7173388,4
no,412,12/1/17 15:07,1,5,absent,641.1458187,blocked,3098,641.1458187,4
no,413,12/1/17 15:07,1,5,absent,592.1409316,blocked,3098,592.1409316,4
no,414,12/1/17 15:07,1,5,absent,661.9257852,blocked,3098,661.9257852,4
no,415,12/1/17 15:07,1,5,absent,534.947861,blocked,3098,534.947861,4
no,416,12/1/17 15:07,1,5,absent,596.9192255,blocked,3098,596.9192255,4
no,417,12/1/17 15:07,1,5,absent,592.8550751,blocked,3098,592.8550751,4
no,418,12/1/17 15:07,1,5,absent,617.6786608,blocked,3098,617.6786608,4
no,419,12/1/17 15:07,1,5,absent,462.4939519,blocked,3098,462.4939519,4
no,420,12/1/17 15:07,1,5,absent,600.158364,blocked,3098,600.158364,4
no,421,12/1/17 15:07,1,5,absent,532.9299866,blocked,3098,532.9299866,4
no,422,12/1/17 15:07,1,5,absent,627.9569201,blocked,3098,627.9569201,4
no,423,12/1/17 15:07,1,5,absent,583.4918228,blocked,3098,583.4918228,4
no,424,12/1/17 15:07,1,5,absent,509.4587224,blocked,3098,509.4587224,4
no,425,12/1/17 15:07,1,5,absent,602.841107,blocked,3098,602.841107,4
no,426,12/1/17 15:07,1,5,absent,563.1981035,blocked,3098,563.1981035,4
no,427,12/1/17 15:07,1,5,absent,606.8511919,blocked,3098,606.8511919,4
no,428,12/1/17 15:07,1,5,absent,551.084013,blocked,3098,551.084013,4
no,429,12/1/17 15:07,1,5,absent,792.911399,blocked,3098,792.911399,4
no,430,12/1/17 15:07,1,5,absent,517.6616199,blocked,3098,517.6616199,4
no,431,12/1/17 15:07,1,5,absent,465.4223849,blocked,3098,465.4223849,4
no,432,12/1/17 15:07,1,5,absent,659.8446062,blocked,3098,659.8446062,4
no,433,12/1/17 15:07,1,5,absent,479.4469032,blocked,3098,479.4469032,4
no,434,12/1/17 15:07,0,5,absent,454.3991853,blocked,3098,454.3991853,4
no,435,12/1/17 15:07,1,5,absent,811.8377406,blocked,3098,811.8377406,4
no,436,12/1/17 15:07,0,5,absent,651.1161101,blocked,3098,651.1161101,4
no,437,12/1/17 15:07,1,5,absent,659.6711176,blocked,3098,659.6711176,4
no,438,12/1/17 15:07,1,5,absent,679.8683403,blocked,3098,679.8683403,4
no,439,12/1/17 15:07,1,5,absent,579.6230609,blocked,3098,579.6230609,4
no,440,12/1/17 15:07,1,5,absent,528.3200485,blocked,3098,528.3200485,4
no,441,12/1/17 15:07,1,5,absent,580.0470301,blocked,3098,580.0470301,4
no,442,12/1/17 15:07,1,5,absent,541.0801873,blocked,3098,541.0801873,4
no,443,12/1/17 15:07,1,5,absent,665.8058392,blocked,3098,665.8058392,4
no,444,12/1/17 15:07,1,5,absent,709.7689488,blocked,3098,709.7689488,4
no,445,12/1/17 15:07,1,5,absent,559.4648475,blocked,3098,559.4648475,4
no,446,12/1/17 15:07,1,5,absent,756.6249039,blocked,3098,756.6249039,4
no,447,12/1/17 15:07,1,5,absent,697.9898589,blocked,3098,697.9898589,4
yes,0,12/6/17 9:51,0,5,present,1383.356796,blocked,3114,1383.356796,1p
yes,1,12/6/17 9:51,0,5,present,638.0555314,blocked,3114,638.0555314,1p
yes,2,12/6/17 9:51,0,5,present,905.758727,blocked,3114,905.758727,1p
yes,3,12/6/17 9:51,1,5,present,989.6084769,blocked,3114,989.6084769,1p
yes,4,12/6/17 9:51,1,5,present,639.4588387,blocked,3114,639.4588387,1p
yes,5,12/6/17 9:51,1,5,present,831.381729,blocked,3114,831.381729,1p
yes,6,12/6/17 9:51,1,5,present,642.0546664,blocked,3114,642.0546664,1p
yes,7,12/6/17 9:51,1,5,present,896.1295957,blocked,3114,896.1295957,1p
yes,8,12/6/17 9:51,0,5,present,799.7010658,blocked,3114,799.7010658,1p
yes,9,12/6/17 9:51,1,5,present,927.7510606,blocked,3114,927.7510606,1p
yes,10,12/6/17 9:51,1,5,present,663.7010494,blocked,3114,663.7010494,1p
yes,11,12/6/17 9:51,1,5,present,591.4168647,blocked,3114,591.4168647,1p
no,12,12/6/17 9:51,0,5,present,883.5963266,blocked,3114,883.5963266,1
no,13,12/6/17 9:51,1,5,present,700.4351245,blocked,3114,700.4351245,1
no,14,12/6/17 9:51,0,5,present,823.3115999,blocked,3114,823.3115999,1
no,15,12/6/17 9:51,1,5,present,702.2100465,blocked,3114,702.2100465,1
no,16,12/6/17 9:51,1,5,present,678.9605192,blocked,3114,678.9605192,1
no,17,12/6/17 9:51,1,5,present,559.8412528,blocked,3114,559.8412528,1
no,18,12/6/17 9:51,1,5,present,767.8814748,blocked,3114,767.8814748,1
no,19,12/6/17 9:51,1,5,present,551.6325381,blocked,3114,551.6325381,1
no,20,12/6/17 9:51,1,5,present,582.5672345,blocked,3114,582.5672345,1
no,21,12/6/17 9:51,1,5,present,718.3379859,blocked,3114,718.3379859,1
no,22,12/6/17 9:51,1,5,present,864.0218835,blocked,3114,864.0218835,1
no,23,12/6/17 9:51,1,5,present,655.8434181,blocked,3114,655.8434181,1
no,24,12/6/17 9:51,1,5,present,655.8482088,blocked,3114,655.8482088,1
no,25,12/6/17 9:51,1,5,present,630.6386366,blocked,3114,630.6386366,1
no,26,12/6/17 9:51,1,5,present,720.5262693,blocked,3114,720.5262693,1
no,27,12/6/17 9:51,1,5,present,1111.238024,blocked,3114,1111.238024,1
no,28,12/6/17 9:51,1,5,present,959.3687615,blocked,3114,959.3687615,1
no,29,12/6/17 9:51,1,5,present,647.0331394,blocked,3114,647.0331394,1
no,30,12/6/17 9:51,1,5,present,799.9703666,blocked,3114,799.9703666,1
no,31,12/6/17 9:51,1,5,present,831.7581343,blocked,3114,831.7581343,1
no,32,12/6/17 9:51,1,5,present,719.6232389,blocked,3114,719.6232389,1
no,33,12/6/17 9:51,1,5,present,751.4366705,blocked,3114,751.4366705,1
no,34,12/6/17 9:51,1,5,present,663.2521005,blocked,3114,663.2521005,1
no,35,12/6/17 9:51,1,5,present,855.103816,blocked,3114,855.103816,1
no,36,12/6/17 9:51,1,5,present,903.0828276,blocked,3114,903.0828276,1
no,37,12/6/17 9:51,1,5,present,599.7402119,blocked,3114,599.7402119,1
no,38,12/6/17 9:51,1,5,present,561.6616856,blocked,3114,561.6616856,1
no,39,12/6/17 9:51,1,5,present,799.5891708,blocked,3114,799.5891708,1
no,40,12/6/17 9:51,1,5,present,1039.294658,blocked,3114,1039.294658,1
no,41,12/6/17 9:51,1,5,present,582.1918558,blocked,3114,582.1918558,1
no,42,12/6/17 9:51,1,5,present,739.102554,blocked,3114,739.102554,1
no,43,12/6/17 9:51,1,5,present,678.9581239,blocked,3114,678.9581239,1
no,44,12/6/17 9:51,0,5,present,2000.039694,blocked,3114,2000.039694,1
no,45,12/6/17 9:51,1,5,present,742.3341644,blocked,3114,742.3341644,1
no,46,12/6/17 9:51,1,5,present,799.428343,blocked,3114,799.428343,1
no,47,12/6/17 9:51,1,5,present,607.3856874,blocked,3114,607.3856874,1
no,48,12/6/17 9:51,1,5,present,583.0586145,blocked,3114,583.0586145,1
no,49,12/6/17 9:51,1,5,present,535.0693373,blocked,3114,535.0693373,1
no,50,12/6/17 9:51,1,5,present,1125.738866,blocked,3114,1125.738866,1
no,51,12/6/17 9:51,1,5,present,591.5633206,blocked,3114,591.5633206,1
no,52,12/6/17 9:51,1,5,present,423.4805717,blocked,3114,423.4805717,1
no,53,12/6/17 9:51,1,5,present,607.4650747,blocked,3114,607.4650747,1
no,54,12/6/17 9:51,1,5,present,780.2576802,blocked,3114,780.2576802,1
no,55,12/6/17 9:51,1,5,present,566.1296162,blocked,3114,566.1296162,1
no,56,12/6/17 9:51,1,5,present,503.0957623,blocked,3114,503.0957623,1
no,57,12/6/17 9:51,1,5,present,502.8182489,blocked,3114,502.8182489,1
no,58,12/6/17 9:51,0,5,present,654.7354179,blocked,3114,654.7354179,1
no,59,12/6/17 9:51,0,5,present,527.6784486,blocked,3114,527.6784486,1
no,60,12/6/17 9:51,1,5,present,599.2779178,blocked,3114,599.2779178,1
no,61,12/6/17 9:51,1,5,present,711.3915977,blocked,3114,711.3915977,1
no,62,12/6/17 9:51,1,5,present,1046.930894,blocked,3114,1046.930894,1
no,63,12/6/17 9:51,1,5,present,534.9950828,blocked,3114,534.9950828,1
no,64,12/6/17 9:51,1,5,present,710.8755803,blocked,3114,710.8755803,1
no,65,12/6/17 9:51,1,5,present,574.6835971,blocked,3114,574.6835971,1
no,66,12/6/17 9:51,1,5,present,543.5001311,blocked,3114,543.5001311,1
no,67,12/6/17 9:51,1,5,present,919.3856245,blocked,3114,919.3856245,1
no,68,12/6/17 9:51,1,5,present,631.4088986,blocked,3114,631.4088986,1
no,69,12/6/17 9:51,1,5,present,591.0510672,blocked,3114,591.0510672,1
no,70,12/6/17 9:51,1,5,present,566.9994546,blocked,3114,566.9994546,1
no,71,12/6/17 9:51,1,5,present,479.7062807,blocked,3114,479.7062807,1
no,72,12/6/17 9:51,1,5,present,1182.593857,blocked,3114,1182.593857,1
no,73,12/6/17 9:51,1,5,present,566.5111543,blocked,3114,566.5111543,1
no,74,12/6/17 9:51,1,5,present,558.4420517,blocked,3114,558.4420517,1
no,75,12/6/17 9:51,1,5,present,560.3873826,blocked,3114,560.3873826,1
no,76,12/6/17 9:51,1,5,present,590.9576503,blocked,3114,590.9576503,1
no,77,12/6/17 9:51,1,5,present,574.8392921,blocked,3114,574.8392921,1
no,78,12/6/17 9:51,1,5,present,630.8928812,blocked,3114,630.8928812,1
no,79,12/6/17 9:51,1,5,present,702.6562578,blocked,3114,702.6562578,1
no,80,12/6/17 9:51,0,5,present,2000.059883,blocked,3114,2000.059883,1
no,81,12/6/17 9:51,1,5,present,1173.329154,blocked,3114,1173.329154,1
no,82,12/6/17 9:51,1,5,present,1015.061344,blocked,3114,1015.061344,1
no,83,12/6/17 9:51,1,5,present,1119.020717,blocked,3114,1119.020717,1
no,84,12/6/17 9:51,1,5,present,750.8529001,blocked,3114,750.8529001,1
no,85,12/6/17 9:51,1,5,present,1021.768886,blocked,3114,1021.768886,1
no,86,12/6/17 9:51,1,5,present,806.3891031,blocked,3114,806.3891031,1
no,87,12/6/17 9:51,1,5,present,542.1649189,blocked,3114,542.1649189,1
no,88,12/6/17 9:51,1,5,present,479.1259322,blocked,3114,479.1259322,1
no,89,12/6/17 9:51,1,5,present,559.0771501,blocked,3114,559.0771501,1
no,90,12/6/17 9:51,1,5,present,405.9626702,blocked,3114,405.9626702,1
no,91,12/6/17 9:51,1,5,present,590.8710771,blocked,3114,590.8710771,1
no,92,12/6/17 9:51,1,5,present,662.7237644,blocked,3114,662.7237644,1
no,93,12/6/17 9:51,1,5,present,509.4340849,blocked,3114,509.4340849,1
no,94,12/6/17 9:51,1,5,present,1278.473861,blocked,3114,1278.473861,1
no,95,12/6/17 9:51,1,5,present,763.1175527,blocked,3114,763.1175527,1
no,96,12/6/17 9:51,1,5,present,622.0870509,blocked,3114,622.0870509,1
no,97,12/6/17 9:51,0,5,present,614.9640944,blocked,3114,614.9640944,1
no,98,12/6/17 9:51,1,5,present,742.8512084,blocked,3114,742.8512084,1
no,99,12/6/17 9:51,1,5,present,579.5344346,blocked,3114,579.5344346,1
no,100,12/6/17 9:51,1,5,present,732.5301757,blocked,3114,732.5301757,1
no,101,12/6/17 9:51,1,5,present,782.0096757,blocked,3114,782.0096757,1
no,102,12/6/17 9:51,1,5,present,1302.119299,blocked,3114,1302.119299,1
no,103,12/6/17 9:51,0,5,present,2000.056119,blocked,3114,2000.056119,1
no,104,12/6/17 9:51,1,5,present,901.6658329,blocked,3114,901.6658329,1
no,105,12/6/17 9:51,1,5,present,909.4386018,blocked,3114,909.4386018,1
no,106,12/6/17 9:51,1,5,present,879.5321761,blocked,3114,879.5321761,1
no,107,12/6/17 9:51,1,5,present,621.1569877,blocked,3114,621.1569877,1
no,108,12/6/17 9:51,1,5,present,806.0065385,blocked,3114,806.0065385,1
no,109,12/6/17 9:51,1,5,present,591.0715984,blocked,3114,591.0715984,1
no,110,12/6/17 9:51,1,5,present,1061.816012,blocked,3114,1061.816012,1
no,111,12/6/17 9:51,1,5,present,478.6951193,blocked,3114,478.6951193,1
yes,112,12/6/17 9:51,0,9,present,2000.065015,blocked,3114,2000.065015,2p
yes,113,12/6/17 9:51,1,9,present,742.9641299,blocked,3114,742.9641299,2p
yes,114,12/6/17 9:51,1,9,present,648.8084036,blocked,3114,648.8084036,2p
yes,115,12/6/17 9:51,0,9,present,543.8761941,blocked,3114,543.8761941,2p
yes,116,12/6/17 9:51,1,9,present,753.8056284,blocked,3114,753.8056284,2p
yes,117,12/6/17 9:51,1,9,present,655.5850673,blocked,3114,655.5850673,2p
yes,118,12/6/17 9:51,1,9,present,608.4714456,blocked,3114,608.4714456,2p
yes,119,12/6/17 9:51,1,9,present,624.2773874,blocked,3114,624.2773874,2p
yes,120,12/6/17 9:51,1,9,present,560.0684647,blocked,3114,560.0684647,2p
yes,121,12/6/17 9:51,1,9,present,472.8810265,blocked,3114,472.8810265,2p
yes,122,12/6/17 9:51,1,9,present,551.7854955,blocked,3114,551.7854955,2p
yes,123,12/6/17 9:51,0,9,present,448.7555015,blocked,3114,448.7555015,2p
no,124,12/6/17 9:51,1,9,present,716.8990912,blocked,3114,716.8990912,2
